datetime,information type,usep,lcp,demand,tcl
2023-01-29 21:00:00,USEP,121.06,0.0,6048.107,0.0
2023-01-29 21:30:00,USEP,112.96,0.0,5952.301,0.0
2023-01-29 22:00:00,USEP,112.06,0.0,5818.399,0.0
2023-01-29 22:30:00,USEP,111.41,0.0,5692.921,0.0
2023-01-29 23:00:00,USEP,106.59,0.0,5564.74,0.0
2023-01-29 23:30:00,USEP,106.66,0.0,5536.118,0.0
2023-01-30 00:00:00,USEP,110.5,0.0,5508.668,0.0
2023-01-30 00:30:00,USEP,106.54,0.0,5399.11,0.0
2023-01-30 01:00:00,USEP,97.38,0.0,5235.93,0.0
2023-01-30 01:30:00,USEP,91.37,0.0,5164.506,0.0
2023-01-30 02:00:00,USEP,85.98,0.0,5126.789,0.0
2023-01-30 02:30:00,USEP,79.35,0.0,5081.373,0.0
2023-01-30 03:00:00,USEP,78.81,0.0,5069.007,0.0
2023-01-30 03:30:00,USEP,78.81,0.0,5058.456,0.0
2023-01-30 04:00:00,USEP,78.81,0.0,5066.04,0.0
2023-01-30 04:30:00,USEP,79.35,0.0,5100.0,0.0
2023-01-30 05:00:00,USEP,85.99,0.0,5183.362,0.0
2023-01-30 05:30:00,USEP,104.33,0.0,5356.418,0.0
2023-01-30 06:00:00,USEP,106.46,0.0,5556.371,0.0
2023-01-30 06:30:00,USEP,110.58,0.0,5772.193,0.0
2023-01-30 07:00:00,USEP,115.43,0.0,6009.212,0.0
2023-01-30 07:30:00,USEP,150.01,0.0,6247.717,0.0
2023-01-30 08:00:00,USEP,140.77,0.0,6470.682,0.0
2023-01-30 08:30:00,USEP,201.61,0.0,6628.747,0.0
2023-01-30 09:00:00,USEP,201.6,0.0,6708.372,0.0
2023-01-30 09:30:00,USEP,207.71,0.0,6753.519,0.0
2023-01-30 10:00:00,USEP,201.61,0.0,6746.377,0.0
2023-01-30 10:30:00,USEP,197.38,0.0,6731.284,0.0
2023-01-30 11:00:00,USEP,194.27,0.0,6715.727,0.0
2023-01-30 11:30:00,USEP,194.22,0.0,6700.271,0.0
2023-01-30 12:00:00,USEP,150.11,0.0,6632.097,0.0
2023-01-30 12:30:00,USEP,150.28,0.0,6641.307,0.0
2023-01-30 13:00:00,USEP,194.23,0.0,6696.17,0.0
2023-01-30 13:30:00,USEP,201.55,0.0,6750.572,0.0
2023-01-30 14:00:00,USEP,199.87,0.0,6718.262,0.0
2023-01-30 14:30:00,USEP,151.21,0.0,6653.17,0.0
2023-01-30 15:00:00,USEP,140.77,0.0,6697.02,0.0
2023-01-30 15:30:00,USEP,140.41,0.0,6685.684,0.0
2023-01-30 16:00:00,USEP,151.24,0.0,6749.508,0.0
2023-01-30 16:30:00,USEP,150.31,0.0,6755.855,0.0
2023-01-30 17:00:00,USEP,124.65,0.0,6691.653,0.0
2023-01-30 17:30:00,USEP,116.68,0.0,6620.974,0.0
2023-01-30 18:00:00,USEP,116.68,0.0,6606.323,0.0
2023-01-30 18:30:00,USEP,117.4,0.0,6625.368,0.0
2023-01-30 19:00:00,USEP,118.59,0.0,6633.056,0.0
2023-01-30 19:30:00,USEP,118.51,0.0,6624.881,0.0
2023-01-30 20:00:00,USEP,194.34,0.0,6591.204,0.0
2023-01-30 20:30:00,USEP,150.33,0.0,6538.989,0.0
2023-01-30 21:00:00,USEP,140.89,0.0,6450.916,0.0
2023-01-30 21:30:00,USEP,201.46,0.0,6310.349,0.0
2023-01-30 22:00:00,USEP,162.23,0.0,6142.85,0.0
2023-01-30 22:30:00,USEP,124.62,0.0,5972.499,0.0
2023-01-30 23:00:00,USEP,111.97,0.0,5822.355,0.0
2023-01-30 23:30:00,USEP,106.67,0.0,5620.17,0.0
2023-01-31 00:00:00,USEP,104.38,0.0,5432.752,0.0
2023-01-31 00:30:00,USEP,97.98,0.0,5319.157,0.0
2023-01-31 01:00:00,USEP,106.62,0.0,5319.441,0.0
2023-01-31 01:30:00,USEP,106.57,0.0,5254.672,0.0
2023-01-31 02:00:00,USEP,103.76,0.0,5188.879,0.0
2023-01-31 02:30:00,USEP,98.67,0.0,5148.895,0.0
2023-01-31 03:00:00,USEP,98.67,0.0,5134.562,0.0
2023-01-31 03:30:00,USEP,98.68,0.0,5125.621,0.0
2023-01-31 04:00:00,USEP,97.53,0.0,5134.502,0.0
2023-01-31 04:30:00,USEP,102.52,0.0,5159.521,0.0
2023-01-31 05:00:00,USEP,106.51,0.0,5251.322,0.0
2023-01-31 05:30:00,USEP,106.62,0.0,5418.19,0.0
2023-01-31 06:00:00,USEP,111.25,0.0,5612.949,0.0
2023-01-31 06:30:00,USEP,112.08,0.0,5807.877,0.0
2023-01-31 07:00:00,USEP,120.66,0.0,6015.643,0.0
2023-01-31 07:30:00,USEP,140.34,0.0,6253.975,0.0
2023-01-31 08:00:00,USEP,155.05,0.0,6463.251,0.0
2023-01-31 08:30:00,USEP,207.78,0.0,6594.559,0.0
2023-01-31 09:00:00,USEP,207.79,0.0,6652.743,0.0
2023-01-31 09:30:00,USEP,151.16,0.0,6693.348,0.0
2023-01-31 10:00:00,USEP,202.48,0.0,6716.383,0.0
2023-01-31 10:30:00,USEP,201.61,0.0,6708.203,0.0
2023-01-31 11:00:00,USEP,140.81,0.0,6689.724,0.0
2023-01-31 11:30:00,USEP,131.31,0.0,6666.41,0.0
2023-01-31 12:00:00,USEP,130.8,0.0,6649.701,0.0
2023-01-31 12:30:00,USEP,140.78,0.0,6680.008,0.0
2023-01-31 13:00:00,USEP,146.79,0.0,6716.453,0.0
2023-01-31 13:30:00,USEP,150.28,0.0,6755.567,0.0
2023-01-31 14:00:00,USEP,150.32,0.0,6760.413,0.0
2023-01-31 14:30:00,USEP,151.78,0.0,6755.075,0.0
2023-01-31 15:00:00,USEP,201.59,0.0,6768.096,0.0
2023-01-31 15:30:00,USEP,194.21,0.0,6755.274,0.0
2023-01-31 16:00:00,USEP,130.83,0.0,6712.025,0.0
2023-01-31 16:30:00,USEP,125.76,0.0,6676.614,0.0
2023-01-31 17:00:00,USEP,121.39,0.0,6642.788,0.0
2023-01-31 17:30:00,USEP,116.8,0.0,6584.524,0.0
2023-01-31 18:00:00,USEP,116.31,0.0,6550.927,0.0
2023-01-31 18:30:00,USEP,116.32,0.0,6556.121,0.0
2023-01-31 19:00:00,USEP,117.41,0.0,6572.999,0.0
2023-01-31 19:30:00,USEP,116.86,0.0,6546.887,0.0
2023-01-31 20:00:00,USEP,126.97,0.0,6516.957,0.0
2023-01-31 20:30:00,USEP,117.94,0.0,6462.789,0.0
2023-01-31 21:00:00,USEP,115.18,0.0,6379.621,0.0
2023-01-31 21:30:00,USEP,154.37,0.0,6247.071,0.0
2023-01-31 22:00:00,USEP,123.62,0.0,6071.138,0.0
2023-01-31 22:30:00,USEP,112.71,0.0,5923.157,0.0
2023-01-31 23:00:00,USEP,112.05,0.0,5768.719,0.0
2023-01-31 23:30:00,USEP,106.8,0.0,5631.094,0.0
